psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
136	5	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	446	LOC_Os07g03570	579	437	578	1	141,	305,	437,
127	5	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	437	LOC_Os07g03550.1	279	147	279	1	132,	305,	147,
127	5	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	437	LOC_Os07g03550	279	147	279	1	132,	305,	147,
312	15	0	0	0	0	1	328	+	OsN22RS2_02T0363600.1	447	110	437	LOC_Os07g03440.1	2322	1667	2322	2	195,132,	110,305,	1667,2190,
312	15	0	0	0	0	1	328	+	OsN22RS2_02T0363600.1	447	110	437	LOC_Os07g03440	2322	1667	2322	2	195,132,	110,305,	1667,2190,
312	15	0	0	0	0	1	328	+	OsN22RS2_02T0363600.1	447	110	437	LOC_Os07g03350.1	2322	1667	2322	2	195,132,	110,305,	1667,2190,
312	15	0	0	0	0	1	328	+	OsN22RS2_02T0363600.1	447	110	437	LOC_Os07g03350	2322	1667	2322	2	195,132,	110,305,	1667,2190,
87	1	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	393	LOC_Os06g01550.1	489	401	489	1	88,	305,	401,
87	1	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	393	LOC_Os06g01550	489	401	489	1	88,	305,	401,
419	19	0	0	0	0	1	201	+	OsN22RS2_02T0363600.1	447	9	447	LOC_Os05g50610.1	1779	977	1616	2	296,142,	9,305,	977,1474,
419	19	0	0	0	0	1	201	+	OsN22RS2_02T0363600.1	447	9	447	LOC_Os05g50610	1779	977	1616	2	296,142,	9,305,	977,1474,
140	2	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	447	LOC_Os04g54520.1	744	602	744	1	142,	305,	602,
140	2	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	447	LOC_Os04g54520	744	602	744	1	142,	305,	602,
86	2	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	393	LOC_Os04g47210.1	225	137	225	1	88,	305,	137,
86	2	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	393	LOC_Os04g47210	225	137	225	1	88,	305,	137,
137	5	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	447	LOC_Os03g60524.1	432	267	409	1	142,	305,	267,
137	5	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	447	LOC_Os03g60524	432	267	409	1	142,	305,	267,
137	3	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	445	LOC_Os03g15310.1	492	317	457	1	140,	305,	317,
137	3	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	305	445	LOC_Os03g15310	492	317	457	1	140,	305,	317,
281	16	0	0	1	1	1	1	+	OsN22RS2_02T0363600.1	447	9	307	LOC_Os03g03034.3	964	473	771	3	129,148,20,	9,138,287,	473,603,751,
194	3	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	109	306	LOC_Os02g33920.1	663	133	330	1	197,	109,	133,
194	3	0	0	0	0	0	0	+	OsN22RS2_02T0363600.1	447	109	306	LOC_Os02g33920	663	133	330	1	197,	109,	133,
76	2	0	0	1	1	1	2	+	OsN22RS2_02T0363600.1	447	227	306	LOC_Os01g06360.1	2361	1909	1989	2	58,20,	227,286,	1909,1969,
76	2	0	0	1	1	1	2	+	OsN22RS2_02T0363600.1	447	227	306	LOC_Os01g06360	2361	1909	1989	2	58,20,	227,286,	1909,1969,
51	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	210	264	LOC_Os12g31070.1	5475	0	54	1	54,	183,	0,
51	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	210	264	LOC_Os12g31070	5475	0	54	1	54,	183,	0,
71	2	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	82	LOC_Os12g15630.1	3420	12	85	1	73,	365,	12,
71	2	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	82	LOC_Os12g15630	3420	12	85	1	73,	365,	12,
70	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	82	LOC_Os11g40730.1	3810	12	85	1	73,	365,	12,
70	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	82	LOC_Os11g40730	3810	12	85	1	73,	365,	12,
77	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os11g08160.1	315	5	85	1	80,	358,	5,
77	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os11g08160	315	5	85	1	80,	358,	5,
69	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	10	82	LOC_Os11g06920.1	5286	12	84	1	72,	365,	12,
69	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	10	82	LOC_Os11g06920	5286	12	84	1	72,	365,	12,
76	4	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os10g38370.1	4992	5	85	1	80,	358,	5,
76	4	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os10g38370	4992	5	85	1	80,	358,	5,
78	2	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os09g13430.1	522	5	85	1	80,	358,	5,
78	2	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os09g13430	522	5	85	1	80,	358,	5,
48	1	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	347	396	LOC_Os08g36160.1	2847	1751	1800	1	49,	51,	1751,
48	1	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	347	396	LOC_Os08g36160	2847	1751	1800	1	49,	51,	1751,
81	4	0	0	1	3	0	0	-	OsN22RS2_02T0363600.1	447	1	89	LOC_Os08g33770.1	522	5	90	2	80,5,	358,441,	5,85,
81	4	0	0	1	3	0	0	-	OsN22RS2_02T0363600.1	447	1	89	LOC_Os08g33770	522	5	90	2	80,5,	358,441,	5,85,
77	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os07g37070.1	183	5	85	1	80,	358,	5,
77	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os07g37070	183	5	85	1	80,	358,	5,
65	4	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	13	82	LOC_Os07g35080.1	408	12	81	1	69,	365,	12,
65	4	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	13	82	LOC_Os07g35080	408	12	81	1	69,	365,	12,
69	4	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	82	LOC_Os04g29700.1	4572	12	85	1	73,	365,	12,
69	4	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	82	LOC_Os04g29700	4572	12	85	1	73,	365,	12,
79	1	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os03g36220.1	3810	5	85	1	80,	358,	5,
79	1	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	89	LOC_Os03g36220	3810	5	85	1	80,	358,	5,
70	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	82	LOC_Os02g45370.1	4818	12	85	1	73,	365,	12,
70	3	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	9	82	LOC_Os02g45370	4818	12	85	1	73,	365,	12,
33	0	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	49	82	LOC_Os02g43800.1	5610	12	45	1	33,	365,	12,
33	0	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	49	82	LOC_Os02g43800	5610	12	45	1	33,	365,	12,
75	0	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	317	392	LOC_Os02g43450.1	5200	5125	5200	1	75,	55,	5125,
75	0	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	317	392	LOC_Os02g43450	5200	5125	5200	1	75,	55,	5125,
87	1	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	308	396	LOC_Os01g45330.1	4689	4569	4657	1	88,	51,	4569,
87	1	0	0	0	0	0	0	-	OsN22RS2_02T0363600.1	447	308	396	LOC_Os01g45330	4689	4569	4657	1	88,	51,	4569,
66	3	0	0	1	75	1	86	+	OsN22RS2_02T0505600.1	771	235	379	LOC_Os05g04010.1	495	308	463	2	25,44,	235,335,	308,419,
66	3	0	0	1	75	1	86	+	OsN22RS2_02T0505600.1	771	235	379	LOC_Os05g04010	495	308	463	2	25,44,	235,335,	308,419,
73	3	0	0	1	62	1	76	+	OsN22RS2_02T0505600.1	771	241	379	LOC_Os04g41880.1	660	2	154	2	19,57,	241,322,	2,97,
73	3	0	0	1	62	1	76	+	OsN22RS2_02T0505600.1	771	241	379	LOC_Os04g41880	660	2	154	2	19,57,	241,322,	2,97,
67	3	0	0	1	64	1	73	+	OsN22RS2_02T0505600.1	771	235	369	LOC_Os01g47090.1	840	9	152	2	25,45,	235,324,	9,107,
67	3	0	0	1	64	1	73	+	OsN22RS2_02T0505600.1	771	235	369	LOC_Os01g47090	840	9	152	2	25,45,	235,324,	9,107,
137	7	0	0	3	93	3	86	+	OsN22RS2_02T0037900.1	963	24	261	LOC_Os12g41340.1	396	2	232	4	13,49,51,31,	24,47,101,230,	2,26,81,201,
137	7	0	0	3	93	3	86	+	OsN22RS2_02T0037900.1	963	24	261	LOC_Os12g41340	396	2	232	4	13,49,51,31,	24,47,101,230,	2,26,81,201,
371	24	0	0	7	99	6	102	+	OsN22RS2_02T0037900.1	963	18	512	LOC_Os12g31080.1	564	0	497	10	139,7,37,10,18,37,7,43,61,36,	18,158,240,284,300,326,364,371,415,476,	0,139,220,265,282,311,348,356,399,461,
371	24	0	0	7	99	6	102	+	OsN22RS2_02T0037900.1	963	18	512	LOC_Os12g31080	564	0	497	10	139,7,37,10,18,37,7,43,61,36,	18,158,240,284,300,326,364,371,415,476,	0,139,220,265,282,311,348,356,399,461,
360	15	0	0	11	125	11	114	+	OsN22RS2_02T0037900.1	963	0	500	LOC_Os11g40040.1	489	0	489	13	75,25,35,8,12,50,19,12,10,19,28,60,22,	0,83,139,202,214,244,300,329,352,368,388,418,478,	0,82,136,197,211,240,297,320,337,358,377,406,467,
360	15	0	0	11	125	11	114	+	OsN22RS2_02T0037900.1	963	0	500	LOC_Os11g40040	489	0	489	13	75,25,35,8,12,50,19,12,10,19,28,60,22,	0,83,139,202,214,244,300,329,352,368,388,418,478,	0,82,136,197,211,240,297,320,337,358,377,406,467,
387	22	0	0	9	83	7	72	+	OsN22RS2_02T0037900.1	963	8	500	LOC_Os11g34480.1	525	44	525	12	146,7,6,6,90,9,9,5,20,57,30,24,	8,158,214,223,230,332,346,362,367,388,446,476,	44,193,251,257,263,356,371,386,393,413,470,501,
387	22	0	0	9	83	7	72	+	OsN22RS2_02T0037900.1	963	8	500	LOC_Os11g34480	525	44	525	12	146,7,6,6,90,9,9,5,20,57,30,24,	8,158,214,223,230,332,346,362,367,388,446,476,	44,193,251,257,263,356,371,386,393,413,470,501,
223	9	0	0	4	75	4	74	+	OsN22RS2_02T0037900.1	963	1	308	LOC_Os11g17570.1	354	40	346	5	166,5,7,46,8,	1,169,183,244,300,	40,207,218,281,338,
223	9	0	0	4	75	4	74	+	OsN22RS2_02T0037900.1	963	1	308	LOC_Os11g17570	354	40	346	5	166,5,7,46,8,	1,169,183,244,300,	40,207,218,281,338,
101	9	0	0	1	10	2	11	+	OsN22RS2_02T0037900.1	963	16	136	LOC_Os10g38570.1	587	403	524	3	57,46,7,	16,83,129,	403,469,517,
101	9	0	0	1	10	2	11	+	OsN22RS2_02T0037900.1	963	16	136	LOC_Os10g38570	587	403	524	3	57,46,7,	16,83,129,	403,469,517,
116	8	0	0	0	0	0	0	+	OsN22RS2_02T0037900.1	963	0	124	LOC_Os10g36430.1	5202	39	163	1	124,	0,	39,
116	8	0	0	0	0	0	0	+	OsN22RS2_02T0037900.1	963	0	124	LOC_Os10g36430	5202	39	163	1	124,	0,	39,
321	15	0	0	6	31	8	66	+	OsN22RS2_02T0037900.1	963	234	601	LOC_Os10g28750.1	453	51	453	11	86,9,17,10,17,41,33,56,2,41,24,	234,332,346,364,384,401,443,476,532,534,577,	51,140,155,172,193,211,252,286,343,385,429,
321	15	0	0	6	31	8	66	+	OsN22RS2_02T0037900.1	963	234	601	LOC_Os10g28750	453	51	453	11	86,9,17,10,17,41,33,56,2,41,24,	234,332,346,364,384,401,443,476,532,534,577,	51,140,155,172,193,211,252,286,343,385,429,
65	3	0	0	0	0	1	35	+	OsN22RS2_02T0037900.1	963	496	564	LOC_Os09g23260.1	708	0	103	2	38,30,	496,534,	0,73,
65	3	0	0	0	0	1	35	+	OsN22RS2_02T0037900.1	963	496	564	LOC_Os09g23260	708	0	103	2	38,30,	496,534,	0,73,
394	10	0	0	1	559	0	0	+	OsN22RS2_02T0037900.1	963	0	963	LOC_Os08g38500.1	423	0	404	2	366,38,	0,925,	0,366,
394	10	0	0	1	559	0	0	+	OsN22RS2_02T0037900.1	963	0	963	LOC_Os08g38500	423	0	404	2	366,38,	0,925,	0,366,
92	5	0	0	2	13	2	15	+	OsN22RS2_02T0037900.1	963	24	134	LOC_Os08g36800.1	504	2	114	3	15,49,33,	24,47,101,	2,26,81,
92	5	0	0	2	13	2	15	+	OsN22RS2_02T0037900.1	963	24	134	LOC_Os08g36800	504	2	114	3	15,49,33,	24,47,101,	2,26,81,
55	6	0	0	0	0	0	0	+	OsN22RS2_02T0037900.1	963	8	69	LOC_Os08g24660.1	780	467	528	1	61,	8,	467,
55	6	0	0	0	0	0	0	+	OsN22RS2_02T0037900.1	963	8	69	LOC_Os08g24660	780	467	528	1	61,	8,	467,
321	22	0	0	5	25	5	18	+	OsN22RS2_02T0037900.1	963	174	542	LOC_Os07g35550.1	417	28	389	8	29,116,9,17,15,13,78,66,	174,204,332,346,364,385,398,476,	28,57,176,191,208,230,244,323,
321	22	0	0	5	25	5	18	+	OsN22RS2_02T0037900.1	963	174	542	LOC_Os07g35550	417	28	389	8	29,116,9,17,15,13,78,66,	174,204,332,346,364,385,398,476,	28,57,176,191,208,230,244,323,
482	27	0	0	7	92	7	121	+	OsN22RS2_02T0037900.1	963	0	601	LOC_Os07g35090.1	630	0	630	11	157,7,85,9,9,32,57,30,58,41,24,	0,158,234,332,346,355,388,446,476,534,577,	0,157,231,319,334,344,376,433,464,562,606,
482	27	0	0	7	92	7	121	+	OsN22RS2_02T0037900.1	963	0	601	LOC_Os07g35090	630	0	630	11	157,7,85,9,9,32,57,30,58,41,24,	0,158,234,332,346,355,388,446,476,534,577,	0,157,231,319,334,344,376,433,464,562,606,
367	20	0	0	8	33	6	67	+	OsN22RS2_02T0037900.1	963	176	596	LOC_Os06g50760.1	459	0	454	10	20,14,40,27,44,93,33,66,30,20,	176,211,226,267,304,349,443,476,545,576,	0,27,43,83,121,165,258,292,402,434,
367	20	0	0	8	33	6	67	+	OsN22RS2_02T0037900.1	963	176	596	LOC_Os06g50760	459	0	454	10	20,14,40,27,44,93,33,66,30,20,	176,211,226,267,304,349,443,476,545,576,	0,27,43,83,121,165,258,292,402,434,
363	20	0	0	9	42	8	64	+	OsN22RS2_02T0037900.1	963	176	601	LOC_Os06g50610.1	447	0	447	12	20,21,40,27,48,88,33,28,6,17,30,25,	176,204,226,267,304,354,443,476,504,525,545,576,	0,20,43,83,121,170,258,292,322,329,390,422,
363	20	0	0	9	42	8	64	+	OsN22RS2_02T0037900.1	963	176	601	LOC_Os06g50610	447	0	447	12	20,21,40,27,48,88,33,28,6,17,30,25,	176,204,226,267,304,354,443,476,504,525,545,576,	0,20,43,83,121,170,258,292,322,329,390,422,
519	21	0	0	4	176	2	2	+	OsN22RS2_02T0037900.1	963	0	716	LOC_Os06g14690.1	570	0	542	6	194,32,151,88,61,14,	0,203,236,388,476,702,	0,195,227,378,467,528,
519	21	0	0	4	176	2	2	+	OsN22RS2_02T0037900.1	963	0	716	LOC_Os06g14690	570	0	542	6	194,32,151,88,61,14,	0,203,236,388,476,702,	0,195,227,378,467,528,
384	12	0	0	3	3	3	44	+	OsN22RS2_02T0037900.1	963	202	601	LOC_Os06g05570.1	444	4	444	6	146,34,91,58,41,26,	202,349,384,476,534,575,	4,150,184,277,376,418,
384	12	0	0	3	3	3	44	+	OsN22RS2_02T0037900.1	963	202	601	LOC_Os06g05570	444	4	444	6	146,34,91,58,41,26,	202,349,384,476,534,575,	4,150,184,277,376,418,
77	3	0	0	2	4	2	12	+	OsN22RS2_02T0037900.1	963	236	320	LOC_Os06g01510.1	876	76	168	3	20,21,39,	236,257,281,	76,104,129,
77	3	0	0	2	4	2	12	+	OsN22RS2_02T0037900.1	963	236	320	LOC_Os06g01510	876	76	168	3	20,21,39,	236,257,281,	76,104,129,
292	13	0	0	4	62	5	94	+	OsN22RS2_02T0037900.1	963	234	601	LOC_Os05g43720.1	450	51	450	7	85,11,12,74,33,66,24,	234,332,343,364,443,476,577,	51,139,160,172,250,284,426,
292	13	0	0	4	62	5	94	+	OsN22RS2_02T0037900.1	963	234	601	LOC_Os05g43720	450	51	450	7	85,11,12,74,33,66,24,	234,332,343,364,443,476,577,	51,139,160,172,250,284,426,
277	15	0	0	5	6	5	6	+	OsN22RS2_02T0037900.1	963	213	511	LOC_Os05g42170.1	402	45	343	10	16,6,30,80,12,13,26,44,30,35,	213,230,236,268,349,361,375,401,446,476,	45,61,69,100,180,193,206,233,277,308,
277	15	0	0	5	6	5	6	+	OsN22RS2_02T0037900.1	963	213	511	LOC_Os05g42170	402	45	343	10	16,6,30,80,12,13,26,44,30,35,	213,230,236,268,349,361,375,401,446,476,	45,61,69,100,180,193,206,233,277,308,
286	22	0	0	4	16	3	10	+	OsN22RS2_02T0037900.1	963	176	500	LOC_Os05g37180.1	318	0	318	6	20,21,166,44,33,24,	176,204,226,398,443,476,	0,20,43,216,260,294,
286	22	0	0	4	16	3	10	+	OsN22RS2_02T0037900.1	963	176	500	LOC_Os05g37180	318	0	318	6	20,21,166,44,33,24,	176,204,226,398,443,476,	0,20,43,216,260,294,
387	22	0	0	8	124	7	116	+	OsN22RS2_02T0037900.1	963	0	533	LOC_Os05g31460.1	708	39	564	12	140,12,58,20,13,12,17,7,75,15,27,13,	0,224,236,301,328,349,361,379,401,476,492,520,	39,261,275,341,361,380,393,410,433,509,524,551,
387	22	0	0	8	124	7	116	+	OsN22RS2_02T0037900.1	963	0	533	LOC_Os05g31460	708	39	564	12	140,12,58,20,13,12,17,7,75,15,27,13,	0,224,236,301,328,349,361,379,401,476,492,520,	39,261,275,341,361,380,393,410,433,509,524,551,
376	23	0	0	8	98	8	92	+	OsN22RS2_02T0037900.1	963	0	497	LOC_Os04g47090.1	639	39	530	13	157,7,12,58,17,17,12,17,7,75,9,6,5,	0,158,224,236,300,324,349,361,379,401,476,485,492,	39,196,261,275,340,357,380,393,410,433,509,519,525,
376	23	0	0	8	98	8	92	+	OsN22RS2_02T0037900.1	963	0	497	LOC_Os04g47090	639	39	530	13	157,7,12,58,17,17,12,17,7,75,9,6,5,	0,158,224,236,300,324,349,361,379,401,476,485,492,	39,196,261,275,340,357,380,393,410,433,509,519,525,
61	6	0	0	0	0	1	3	+	OsN22RS2_02T0037900.1	963	8	75	LOC_Os04g45320.1	1341	1083	1153	2	60,7,	8,68,	1083,1146,
61	6	0	0	0	0	1	3	+	OsN22RS2_02T0037900.1	963	8	75	LOC_Os04g45320	1341	1083	1153	2	60,7,	8,68,	1083,1146,
291	17	0	0	4	24	4	55	+	OsN22RS2_02T0037900.1	963	234	566	LOC_Os04g45300.1	450	51	414	8	85,11,12,23,57,30,62,28,	234,332,343,364,388,446,476,538,	51,139,161,173,196,253,284,386,
291	17	0	0	4	24	4	55	+	OsN22RS2_02T0037900.1	963	234	566	LOC_Os04g45300	450	51	414	8	85,11,12,23,57,30,62,28,	234,332,343,364,388,446,476,538,	51,139,161,173,196,253,284,386,
240	10	0	0	5	41	9	46	+	OsN22RS2_02T0037900.1	963	214	505	LOC_Os04g43380.1	1083	35	331	12	6,12,41,10,16,20,17,7,43,17,32,29,	214,224,236,284,310,326,346,364,371,427,444,476,	35,41,54,103,130,149,170,187,195,250,269,302,
240	10	0	0	5	41	9	46	+	OsN22RS2_02T0037900.1	963	214	505	LOC_Os04g43380	1083	35	331	12	6,12,41,10,16,20,17,7,43,17,32,29,	214,224,236,284,310,326,346,364,371,427,444,476,	35,41,54,103,130,149,170,187,195,250,269,302,
93	2	0	0	3	151	4	166	+	OsN22RS2_02T0037900.1	963	45	291	LOC_Os04g42750.1	879	583	844	5	37,16,8,25,9,	45,164,246,254,282,	583,704,791,806,835,
93	2	0	0	3	151	4	166	+	OsN22RS2_02T0037900.1	963	45	291	LOC_Os04g42750	879	583	844	5	37,16,8,25,9,	45,164,246,254,282,	583,704,791,806,835,
388	12	0	0	7	25	5	68	+	OsN22RS2_02T0037900.1	963	176	601	LOC_Os04g32900.1	468	0	468	10	20,17,7,60,46,38,88,66,33,25,	176,204,226,234,302,349,388,476,542,576,	0,20,43,50,119,165,203,292,408,443,
388	12	0	0	7	25	5	68	+	OsN22RS2_02T0037900.1	963	176	601	LOC_Os04g32900	468	0	468	10	20,17,7,60,46,38,88,66,33,25,	176,204,226,234,302,349,388,476,542,576,	0,20,43,50,119,165,203,292,408,443,
68	1	0	0	2	49	3	46	+	OsN22RS2_02T0037900.1	963	176	294	LOC_Os04g27480.1	396	0	115	4	15,5,35,14,	176,191,244,280,	0,16,64,101,
68	1	0	0	2	49	3	46	+	OsN22RS2_02T0037900.1	963	176	294	LOC_Os04g27480	396	0	115	4	15,5,35,14,	176,191,244,280,	0,16,64,101,
422	21	0	0	9	98	7	94	+	OsN22RS2_02T0037900.1	963	0	541	LOC_Os03g59920.1	642	39	576	14	157,7,9,55,17,21,15,4,12,7,75,9,6,49,	0,158,230,239,300,324,346,362,366,379,401,476,485,492,	39,196,267,278,340,357,378,393,400,412,435,511,521,527,
422	21	0	0	9	98	7	94	+	OsN22RS2_02T0037900.1	963	0	541	LOC_Os03g59920	642	39	576	14	157,7,9,55,17,21,15,4,12,7,75,9,6,49,	0,158,230,239,300,324,346,362,366,379,401,476,485,492,	39,196,267,278,340,357,378,393,400,412,435,511,521,527,
96	2	0	0	2	8	2	9	+	OsN22RS2_02T0037900.1	963	47	153	LOC_Os03g15280.1	216	26	133	4	49,36,5,8,	47,101,137,145,	26,81,120,125,
96	2	0	0	2	8	2	9	+	OsN22RS2_02T0037900.1	963	47	153	LOC_Os03g15280	216	26	133	4	49,36,5,8,	47,101,137,145,	26,81,120,125,
297	12	0	0	5	115	3	19	+	OsN22RS2_02T0037900.1	963	244	668	LOC_Os03g13500.1	615	0	328	7	50,48,38,88,66,6,13,	244,300,349,388,476,647,655,	0,57,105,143,232,309,315,
297	12	0	0	5	115	3	19	+	OsN22RS2_02T0037900.1	963	244	668	LOC_Os03g13500	615	0	328	7	50,48,38,88,66,6,13,	244,300,349,388,476,647,655,	0,57,105,143,232,309,315,
523	18	0	0	1	1	3	4	+	OsN22RS2_02T0037900.1	963	0	542	LOC_Os02g50520.1	582	0	545	5	357,30,54,34,66,	0,357,388,442,476,	0,359,389,444,479,
523	18	0	0	1	1	3	4	+	OsN22RS2_02T0037900.1	963	0	542	LOC_Os02g50520	582	0	545	5	357,30,54,34,66,	0,357,388,442,476,	0,359,389,444,479,
421	12	0	0	1	1	1	2	+	OsN22RS2_02T0037900.1	963	0	434	LOC_Os02g50500.1	435	0	435	3	357,30,46,	0,357,388,	0,359,389,
421	12	0	0	1	1	1	2	+	OsN22RS2_02T0037900.1	963	0	434	LOC_Os02g50500	435	0	435	3	357,30,46,	0,357,388,	0,359,389,
112	6	0	0	2	13	2	15	+	OsN22RS2_02T0037900.1	963	24	155	LOC_Os02g48510.1	408	2	135	3	15,49,54,	24,47,101,	2,26,81,
112	6	0	0	2	13	2	15	+	OsN22RS2_02T0037900.1	963	24	155	LOC_Os02g48510	408	2	135	3	15,49,54,	24,47,101,	2,26,81,
376	22	0	0	7	90	6	85	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os02g45290.1	534	39	522	11	157,7,11,59,17,21,15,13,11,75,12,	0,158,224,235,300,324,346,361,375,401,476,	39,196,261,274,340,357,378,394,407,434,510,
376	22	0	0	7	90	6	85	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os02g45290	534	39	522	11	157,7,11,59,17,21,15,13,11,75,12,	0,158,224,235,300,324,346,361,375,401,476,	39,196,261,274,340,357,378,394,407,434,510,
379	19	0	0	7	90	6	85	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os02g44950.1	534	39	522	11	157,7,12,58,17,21,15,17,7,75,12,	0,158,224,236,300,324,346,361,379,401,476,	39,196,261,275,340,357,378,394,411,434,510,
379	19	0	0	7	90	6	85	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os02g44950	534	39	522	11	157,7,12,58,17,21,15,17,7,75,12,	0,158,224,236,300,324,346,361,379,401,476,	39,196,261,275,340,357,378,394,411,434,510,
344	18	0	0	7	126	6	76	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os02g37560.1	489	39	477	9	157,7,12,58,17,17,11,72,11,	0,158,224,236,300,324,349,404,477,	39,196,261,275,340,357,380,392,466,
344	18	0	0	7	126	6	76	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os02g37560	489	39	477	9	157,7,12,58,17,17,11,72,11,	0,158,224,236,300,324,349,404,477,	39,196,261,275,340,357,380,392,466,
378	20	0	0	7	90	6	85	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os02g36910.1	534	39	522	11	157,7,12,58,17,21,15,17,7,75,12,	0,158,224,236,300,324,346,361,379,401,476,	39,196,261,275,340,357,378,394,411,434,510,
378	20	0	0	7	90	6	85	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os02g36910	534	39	522	11	157,7,12,58,17,21,15,17,7,75,12,	0,158,224,236,300,324,346,361,379,401,476,	39,196,261,275,340,357,378,394,411,434,510,
202	11	0	0	5	75	5	69	+	OsN22RS2_02T0037900.1	963	176	464	LOC_Os02g17120.1	282	0	282	7	15,5,35,9,11,38,100,	176,191,244,280,310,325,364,	0,16,64,101,132,144,182,
202	11	0	0	5	75	5	69	+	OsN22RS2_02T0037900.1	963	176	464	LOC_Os02g17120	282	0	282	7	15,5,35,9,11,38,100,	176,191,244,280,310,325,364,	0,16,64,101,132,144,182,
373	21	0	0	7	94	6	89	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os01g69150.1	534	39	522	11	157,7,12,58,13,21,15,17,7,75,12,	0,158,224,236,304,324,346,361,379,401,476,	39,196,261,275,344,357,378,394,411,434,510,
373	21	0	0	7	94	6	89	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os01g69150	534	39	522	11	157,7,12,58,13,21,15,17,7,75,12,	0,158,224,236,304,324,346,361,379,401,476,	39,196,261,275,344,357,378,394,411,434,510,
372	21	0	0	8	95	6	90	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os01g63570.1	534	39	522	11	157,7,12,58,17,21,15,13,11,75,7,	0,158,224,236,300,324,346,361,375,401,481,	39,196,261,275,340,357,378,394,407,434,515,
372	21	0	0	8	95	6	90	+	OsN22RS2_02T0037900.1	963	0	488	LOC_Os01g63570	534	39	522	11	157,7,12,58,17,21,15,13,11,75,7,	0,158,224,236,300,324,346,361,375,401,481,	39,196,261,275,340,357,378,394,407,434,515,
